Gene name	GO term accession
Entpd8	GO:0005886
Entpd8	GO:0000166
Entpd8	GO:0005524
Entpd8	GO:0016462
Entpd8	GO:0004382
Entpd8	GO:0017110
Entpd8	GO:0017111
Entpd8	GO:0045134
Entpd8	GO:0009134
Entpd8	GO:0009124
Entpd8	GO:0009133
Brat1	GO:0005515
Brat1	GO:0006974
Brat1	GO:0008283
Brat1	GO:0005634
Brat1	GO:0006006
Brat1	GO:0006915
Brat1	GO:0030307
Brat1	GO:0016477
Brat1	GO:0005737
Brat1	GO:0005654
Brat1	GO:0001934
Brat1	GO:0010212
Brat1	GO:0051646
Brat1	
Gm36527	
Gm29072	
Fcmr	GO:0016020
Fcmr	
Gm24313	GO:0006396
Gm24313	GO:0005730
Snora5c	GO:0006396
Snora5c	GO:0005730
Snora5c	GO:0003674
Snora5c	GO:0008150
Snora5c	GO:0005575
Wap	
Wap	GO:0005576
Wap	GO:0030414
Slc13a5	GO:0016020
Slc13a5	GO:0022857
Slc13a5	GO:0055085
Slc13a5	GO:0005829
Slc13a5	GO:0005654
Slc13a5	GO:0005886
Slc13a5	GO:0015293
Slc13a5	GO:0006811
Slc13a5	GO:0006814
Slc13a5	GO:0042802
Slc13a5	GO:0016323
Slc13a5	GO:0098656
Slc13a5	GO:1903825
Slc13a5	GO:0071285
Slc13a5	GO:0015141
Slc13a5	GO:0005343
Slc13a5	GO:0015137
Slc13a5	GO:0015142
Slc13a5	GO:0017153
Slc13a5	GO:0006842
Slc13a5	GO:0015729
Slc13a5	GO:0015741
Slc13a5	GO:0015742
Slc13a5	GO:0015744
Slc13a5	GO:0015746
Slc13a5	GO:0035674
Slc13a5	GO:0071422
Slc13a5	
Il24	
Il24	GO:0005576
Il24	GO:0005125
Il24	GO:0005615
Il24	GO:0007165
Tnfrsf9	GO:0005515
Tnfrsf9	GO:0038023
Tnfrsf9	GO:0006915
Tnfrsf9	GO:0008285
Tnfrsf9	GO:0009897
Tnfrsf9	GO:0016020
Tnfrsf9	GO:0042127
Tnfrsf9	GO:0033084
Tnfrsf9	
Stk35	GO:0005524
Stk35	GO:0006468
Stk35	GO:0004672
Stk35	GO:0016604
Stk35	GO:0005654
Stk35	GO:0005634
Stk35	GO:0005737
Stk35	GO:0016740
Stk35	GO:0000166
Stk35	GO:0051321
Stk35	GO:0006914
Stk35	GO:0004674
Stk35	GO:0016301
Stk35	GO:0016310
Stk35	GO:0005730
Stk35	GO:0106310
Il20	GO:0005102
Il20	GO:0005615
Il20	GO:0005576
Il20	GO:0005125
Il20	GO:0007165
Il20	GO:0030316
Il20	GO:0030097
Il20	GO:0045672
Il20	GO:0045517
Il20	GO:0045518
Il19	GO:0072593
Il19	GO:0016020
Il19	GO:0005576
Il19	GO:0005125
Il19	GO:0005615
Il19	GO:0007165
Il19	GO:0006915
Il19	GO:2001244
Il19	GO:2001237
Il19	GO:2001235
Il19	GO:0010989
Il19	
Gm28196	
Tgm3	GO:0018149
Tgm3	GO:0003810
Tgm3	GO:0005737
Tgm3	GO:0016740
Tgm3	GO:0046872
Tgm3	GO:0003824
Tgm3	GO:0032991
Tgm3	GO:0005509
Tgm3	GO:0016746
Tgm3	GO:0031424
Tgm3	GO:0062023
Tgm3	GO:0005198
Tgm3	GO:0043588
Tgm3	GO:0031234
Tgm3	GO:0008544
Tgm3	GO:0030216
Tgm3	GO:0001533
Tgm3	GO:0035315
Tgm3	GO:0043163
Mir6339	
Gm22424	GO:0006396
Gm22424	GO:0005730
Gm12762	GO:0003674
Gm12762	GO:0008150
Gm12762	GO:0005575
Gm24665	GO:0006396
Gm24665	GO:0005730
Gm44468	
Noxa1	GO:0005515
Noxa1	GO:0043020
Noxa1	GO:0006801
Noxa1	GO:0005737
Noxa1	GO:0016020
Noxa1	GO:0005886
Noxa1	GO:0005829
Noxa1	GO:0031267
Noxa1	GO:0042802
Noxa1	GO:0042554
Noxa1	GO:0019899
Noxa1	GO:0016176
Noxa1	GO:0017124
Noxa1	GO:0010310
Noxa1	GO:0060263
Gm24942	GO:0006396
Gm24942	GO:0005730
Gm12758	GO:0003674
Gm12758	GO:0008150
Gm12758	GO:0005575
Rps13-ps7	
Rps27-ps1	
Gm20342	
Gga2	GO:0006886
Gga2	GO:0016192
Gga2	GO:0035091
Gga2	GO:0043130
Gga2	GO:0016020
Gga2	GO:0005794
Gga2	GO:0015031
Gga2	GO:0005515
Gga2	GO:0005802
Gga2	GO:0005768
Gga2	GO:0010008
Gga2	GO:0031267
Gga2	GO:0031901
Gga2	GO:0051641
Gga2	GO:0034394
Gga2	GO:0006893
Gga2	GO:0043001
Gga2	GO:0030136
Gga2	
Ndufs1	
Ndufs1	GO:0016020
Ndufs1	GO:0016491
Ndufs1	GO:0008137
Ndufs1	GO:0042773
Ndufs1	GO:0051536
Ndufs1	GO:0016651
Ndufs1	GO:0005739
Ndufs1	GO:0051881
Ndufs1	GO:0072593
Ndufs1	GO:0046872
Ndufs1	GO:0005758
Ndufs1	GO:0051537
Ndufs1	GO:0005743
Ndufs1	GO:0005515
Ndufs1	GO:0051539
Ndufs1	GO:0070469
Ndufs1	GO:0043209
Ndufs1	GO:0009055
Ndufs1	GO:0032981
Ndufs1	GO:0045333
Ndufs1	GO:0046034
Ndufs1	GO:0008637
Ndufs1	GO:0006120
Ndufs1	GO:0009060
Ndufs1	GO:0042776
Ndufs1	GO:0005747
Gm11978	
1700051A21Rik	
Ramp3	GO:0016021
Ramp3	GO:0006886
Ramp3	GO:0015026
Ramp3	GO:0008277
Ramp3	GO:0010628
Ramp3	GO:0051897
Ramp3	GO:0016020
Ramp3	GO:0005886
Ramp3	GO:0009986
Ramp3	GO:0007186
Ramp3	GO:0015031
Ramp3	GO:0033138
Ramp3	GO:0072659
Ramp3	GO:0005764
Ramp3	GO:0070374
Ramp3	GO:0043235
Ramp3	GO:0006816
Ramp3	GO:1905665
Ramp3	GO:0010942
Ramp3	GO:1903078
Ramp3	GO:0010739
Ramp3	GO:0007189
Ramp3	GO:1904645
Ramp3	GO:0001921
Ramp3	GO:0031623
Ramp3	GO:0071392
Ramp3	GO:0097647
Ramp3	GO:0032870
Ramp3	GO:1990410
Ramp3	GO:0097643
Ramp3	GO:0038041
Ramp3	GO:0150058
Ramp3	GO:0001605
Ramp3	GO:1903143
Ramp3	GO:0086103
Ramp3	
Gm56365	
Gm11980	
Gm11981	GO:0003674
Gm11981	GO:0008150
Gm11981	GO:0005575
Amz1	
Amz1	GO:0006508
Amz1	GO:0008233
Amz1	GO:0008237
Amz1	GO:0005575
Amz1	GO:0046872
Amz1	GO:0016787
Gm11976	
Gm11977	
Gm11979	
Xaf1	GO:0006915
Xaf1	GO:0005739
Xaf1	GO:0005634
Xaf1	GO:0005654
Xaf1	GO:0005737
Xaf1	GO:0046872
Xaf1	GO:0031333
Xaf1	GO:0035456
Xaf1	
Gm23405	GO:0030627
Gm23405	GO:0000395
Gm23405	GO:0005685
Uts2	GO:0005576
Uts2	GO:0005179
Uts2	GO:0097746
Uts2	GO:0008217
Uts2	GO:0048146
Uts2	GO:0045766
Uts2	GO:0005615
Uts2	GO:0007165
Uts2	GO:0007204
Uts2	GO:0010460
Uts2	GO:0046676
Uts2	GO:0035811
Uts2	GO:0032967
Uts2	GO:0010459
Uts2	GO:0035814
Uts2	GO:0045777
Uts2	GO:0003105
Uts2	GO:0045776
Uts2	GO:0045597
Uts2	GO:0010763
Uts2	GO:0032224
Uts2	GO:0010841
Uts2	GO:0046005
Uts2	GO:0001666
Uts2	GO:0009410
Uts2	GO:0033574
Per3	GO:0005515
Per3	GO:0032922
Per3	GO:0005634
Per3	GO:0000122
Per3	GO:0005737
Per3	GO:0048511
Per3	GO:0007623
Per3	GO:0050821
Per3	GO:0000976
Per3	GO:0045187
Per3	GO:0031625
Per3	GO:0019900
Per3	GO:0001222
Per3	GO:0043153
Per3	
Gm53031	
Gm13387	GO:0003674
Gm13387	GO:0008150
Gm13387	GO:0005575
Nrarp	GO:0005515
Nrarp	GO:0005575
Nrarp	GO:0000122
Nrarp	GO:0045746
Nrarp	GO:0007219
Nrarp	GO:0030217
Nrarp	GO:0090263
Nrarp	GO:0002040
Nrarp	GO:0022407
Nrarp	GO:0001935
Nrarp	GO:0002043
Nrarp	GO:0032525
Nrarp	GO:1905564
Nrarp	GO:0045581
Nrarp	GO:0001569
Nrarp	GO:0101023
Nrarp	GO:0001938
Nrarp	GO:1902367
Gna12	GO:0007186
Gna12	GO:0007165
Gna12	GO:0003924
Gna12	GO:0031683
Gna12	GO:0001664
Gna12	GO:0007266
Gna12	GO:0019001
Gna12	GO:0001701
Gna12	GO:0008217
Gna12	GO:0010259
Gna12	GO:0005737
Gna12	GO:0016020
Gna12	GO:0046872
Gna12	GO:0005886
Gna12	GO:0000166
Gna12	GO:0016328
Gna12	GO:0043005
Gna12	GO:0005525
Gna12	GO:0043025
Gna12	GO:0035556
Gna12	GO:0005834
Gna12	GO:0008360
Gna12	GO:0051721
Gna12	GO:0031526
Gna12	GO:0010762
Gna12	GO:0030154
Gna12	GO:0007188
Gna12	GO:0042733
Gna12	GO:0032006
Gna12	GO:1904706
Gna12	GO:0032434
Gna12	GO:0032516
Gna12	GO:1904753
Gna12	GO:0019888
Gna12	GO:0031752
Gna12	GO:0009410
Gm38287	
Tor4a	GO:0005524
Tor4a	GO:0016887
Tor4a	GO:0003674
Tor4a	GO:0008150
Tor4a	GO:0016020
Tor4a	GO:0000166
Tor4a	GO:0005635
Tor4a	GO:0005788
Tor4a	
Fbxo39	GO:0005515
Fbxo39	GO:0003674
Fbxo39	GO:0031146
Fbxo39	GO:0019005
Gm56366	
Card11	GO:0005515
Card11	GO:0042981
Card11	GO:0051092
Card11	GO:0045577
Card11	GO:0048872
Card11	GO:0005737
Card11	GO:0038202
Card11	GO:0016020
Card11	GO:0001772
Card11	GO:0005886
Card11	GO:0045121
Card11	GO:0002376
Card11	GO:0030890
Card11	GO:0042100
Card11	GO:0050776
Card11	GO:0030183
Card11	GO:0050700
Card11	GO:0043123
Card11	GO:0048584
Card11	GO:0007165
Card11	GO:0043621
Card11	GO:0051260
Card11	GO:0007249
Card11	GO:0032449
Card11	GO:0032743
Card11	GO:0045061
Card11	GO:0045580
Card11	GO:0050870
Card11	GO:0031295
Card11	GO:0042110
Card11	GO:0050862
Card11	GO:0035739
Card11	GO:0046649
Card11	GO:2000563
Card11	
Adcy1	GO:0005886
Adcy1	GO:0035556
Adcy1	GO:0009190
Adcy1	GO:0004016
Adcy1	GO:0006171
Adcy1	GO:0016849
Adcy1	GO:0005634
Adcy1	GO:0005737
Adcy1	GO:0016020
Adcy1	GO:0046872
Adcy1	GO:0000166
Adcy1	GO:0005524
Adcy1	GO:0045121
Adcy1	GO:0098978
Adcy1	GO:0005516
Adcy1	GO:0016829
Adcy1	GO:0014069
Adcy1	GO:0048511
Adcy1	GO:0007189
Adcy1	GO:0098793
Adcy1	GO:0098685
Adcy1	GO:0071277
Adcy1	GO:0099171
Adcy1	GO:0050804
Adcy1	GO:0007409
Adcy1	GO:1904322
Adcy1	GO:0098839
Adcy1	GO:0042752
Adcy1	GO:0098686
Adcy1	GO:0007190
Adcy1	GO:0019933
Adcy1	GO:0008294
Adcy1	GO:0007420
Adcy1	GO:0007616
Adcy1	GO:0007623
Adcy1	GO:0009410
Adcy1	GO:0010226
Adcy1	GO:0032793
Adcy1	GO:0150076
Adcy1	GO:1900273
Adcy1	
Nat10	GO:0005524
Nat10	GO:0016407
Nat10	GO:0008080
Nat10	GO:0016072
Nat10	GO:0034470
Nat10	GO:0005730
Nat10	GO:0045727
Nat10	GO:0005634
Nat10	GO:0016740
Nat10	GO:0000166
Nat10	GO:0016746
Nat10	GO:0008033
Nat10	GO:0006364
Nat10	GO:0006807
Nat10	GO:0044238
Nat10	GO:0043412
Nat10	GO:0016747
Nat10	GO:0030496
Nat10	GO:0032211
Nat10	GO:0000049
Nat10	GO:0006473
Nat10	GO:0010824
Nat10	GO:0070182
Nat10	GO:0005697
Nat10	GO:0042274
Nat10	GO:0106162
Nat10	GO:1990883
Nat10	GO:0000154
Nat10	GO:0051391
Nat10	GO:1904812
Nat10	
Ears2	
Ears2	GO:0008270
Ears2	GO:0005524
Ears2	GO:0000049
Ears2	GO:0000166
Ears2	GO:0004812
Ears2	GO:0006418
Ears2	GO:0043039
Ears2	GO:0004818
Ears2	GO:0006424
Ears2	GO:0005739
Ears2	GO:0110165
Ears2	GO:0003723
Ears2	GO:0016874
Ears2	GO:0006412
Ears2	GO:0005759
Ears2	GO:0050561
Ears2	GO:0070127
Vamp3	GO:0016021
Vamp3	GO:0016192
Vamp3	GO:0005515
Vamp3	GO:0005829
Vamp3	GO:0071346
Vamp3	GO:0016020
Vamp3	GO:0005886
Vamp3	GO:0110165
Vamp3	GO:0048471
Vamp3	GO:0015031
Vamp3	GO:0043231
Vamp3	GO:0045202
Vamp3	GO:0016324
Vamp3	GO:0043005
Vamp3	GO:0042147
Vamp3	GO:0005768
Vamp3	GO:0051649
Vamp3	GO:0000149
Vamp3	GO:0031901
Vamp3	GO:0030141
Vamp3	GO:0005769
Vamp3	GO:0031410
Vamp3	GO:0055037
Vamp3	GO:0030672
Vamp3	GO:0005484
Vamp3	GO:0031201
Vamp3	GO:0006906
Vamp3	GO:0065003
Vamp3	GO:0055038
Vamp3	GO:0045335
Vamp3	GO:0009986
Vamp3	GO:0043001
Vamp3	GO:0017075
Vamp3	GO:0019905
Vamp3	GO:0030136
Vamp3	GO:0017156
Vamp3	GO:0043229
Vamp3	GO:0035493
Vamp3	GO:0097708
Vamp3	GO:0034446
Vamp3	GO:0001921
Vamp3	GO:1903531
Vamp3	GO:0030665
Vamp3	
Ccdc201	
Igfbp1	GO:0005576
Igfbp1	GO:0005520
Igfbp1	GO:0005615
Igfbp1	GO:0005794
Igfbp1	GO:0019838
Igfbp1	GO:0031994
Igfbp1	GO:0031995
Igfbp1	GO:0007568
Igfbp1	GO:0008286
Igfbp1	GO:0010259
Igfbp1	GO:0014070
Igfbp1	GO:0030307
Igfbp1	GO:0042246
Igfbp1	GO:0043567
Garre1	GO:0000932
Garre1	GO:0031267
Garre1	GO:1905762
Garre1	GO:0016601
Garre1	
Igfbp3	GO:0005576
Igfbp3	GO:0005520
Igfbp3	GO:0005634
Igfbp3	GO:0006468
Igfbp3	GO:0010906
Igfbp3	GO:0008285
Igfbp3	GO:0001933
Igfbp3	GO:0005615
Igfbp3	GO:0043410
Igfbp3	GO:0006915
Igfbp3	GO:0045663
Igfbp3	GO:0019838
Igfbp3	GO:0043065
Igfbp3	GO:0001558
Igfbp3	GO:0010666
Igfbp3	GO:0031994
Igfbp3	GO:0000165
Igfbp3	GO:0000792
Igfbp3	GO:0040008
Igfbp3	GO:0031091
Igfbp3	GO:0048662
Igfbp3	GO:1902512
Igfbp3	GO:0001968
Igfbp3	GO:0044342
Igfbp3	GO:0014912
Igfbp3	GO:0001649
Igfbp3	GO:0043568
Igfbp3	GO:0042567
Igfbp3	GO:0031995
Igfbp3	GO:0043567
Igfbp3	GO:0008160
Igfbp3	GO:2000844
Igfbp3	GO:0042568
Gm13090	
Gm12430	
Alg2	
Alg2	GO:0016757
Alg2	GO:0006486
Alg2	GO:0004378
Alg2	GO:0005634
Alg2	GO:0005737
Alg2	GO:0016020
Alg2	GO:0016740
Alg2	GO:0097502
Alg2	GO:0048471
Alg2	GO:0046982
Alg2	GO:0047485
Alg2	GO:0051592
Alg2	GO:0048306
Alg2	GO:0006488
Alg2	GO:0006490
Alg2	GO:0000033
Alg2	GO:0102704
Sec61b	GO:0006886
Sec61b	GO:0005784
Sec61b	GO:0016020
Sec61b	GO:0005783
Sec61b	GO:0005789
Sec61b	GO:0015031
Sec61b	GO:0005515
Sec61b	GO:0043022
Sec61b	GO:0030433
Sec61b	GO:0044322
Sec61b	GO:0006616
Sec61b	GO:0031204
Sec61b	GO:0030970
Sec61b	GO:0048408
Sec61b	
Gm56254	
Gm56255	
Sdk1	GO:0005515
Sdk1	GO:0003674
Sdk1	GO:0016020
Sdk1	GO:0005886
Sdk1	GO:0045202
Sdk1	GO:0007155
Sdk1	GO:0042802
Sdk1	GO:0060998
Sdk1	GO:0007416
Sdk1	GO:0007156
Sdk1	GO:0048148
Sdk1	GO:0010842
Sdk1	
Gm24170	GO:0006396
Gm24170	GO:0005730
Gm38423	
Gm11237	GO:0003674
Gm11237	GO:0008150
Gm11237	GO:0005575
Gm11236	GO:0003674
Gm11236	GO:0008150
Gm11236	GO:0005575
Gm11238	GO:0003674
Gm11238	GO:0008150
Gm11238	GO:0005575
Tekt1	GO:0060294
Tekt1	GO:0005737
Tekt1	GO:0015630
Tekt1	GO:0005856
Tekt1	GO:0042995
Tekt1	GO:0005929
Tekt1	GO:0005874
Tekt1	GO:0031514
Tekt1	GO:0030317
Tekt1	GO:0060271
Tekt1	GO:0005879
Gm11239	GO:0003674
Gm11239	GO:0008150
Gm11239	GO:0005575
Gm428	GO:0003674
Gm428	GO:0008150
Gm428	GO:0005575
Rasef	GO:0003924
Rasef	GO:0005525
Rasef	GO:0005829
Rasef	GO:0005737
Rasef	GO:0000166
Rasef	GO:0048471
Rasef	GO:0042802
Rasef	GO:0019003
Rasef	GO:0005509
Rasef	GO:0046872
Gm56063	
Eef1b2	GO:0003746
Eef1b2	GO:0006414
Eef1b2	GO:0005853
Eef1b2	GO:0005515
Eef1b2	GO:0005737
Eef1b2	GO:0005829
Eef1b2	GO:0005783
Eef1b2	GO:0006412
Eef1b2	GO:0005085
Eef1b2	GO:0045471
Eef1b2	
Eef1b2	GO:0016020
Ubfd1	GO:0005515
Ubfd1	GO:0003674
Ubfd1	GO:0008150
Ubfd1	GO:0005575
Ubfd1	
Mir6338	
Gm11986	GO:0003674
Gm11986	GO:0008150
Gm11986	GO:0005575
Gm27393	
Gm11987	
Gm56367	
Gm11988	
Gm11989	
Smtnl2	GO:0005515
Smtnl2	
Smtnl2	GO:0030036
Smtnl2	GO:0031430
Smtnl2	GO:0008157
Smtnl2	GO:0005815
Smtnl2	GO:0031941
Smtnl2	GO:0005523
Smtnl2	GO:0045907
Smtnl2	GO:0031674
BC060293	
Gm6096	
Ndufab1	GO:0006633
Ndufab1	GO:0005739
Ndufab1	GO:0005762
Ndufab1	GO:0005654
Ndufab1	GO:0006629
Ndufab1	GO:0070469
Ndufab1	GO:0044238
Ndufab1	GO:0071704
Ndufab1	GO:0006631
Ndufab1	GO:0044281
Ndufab1	GO:0032981
Ndufab1	GO:0009060
Ndufab1	GO:0042776
Ndufab1	GO:0005747
Ndufab1	GO:0016226
Ndufab1	GO:0044571
Ndufab1	GO:1990229
Ndufab1	GO:0009249
Ndufab1	GO:0000035
Ndufab1	GO:0000036
Ndufab1	
Ggt6	GO:0003674
Ggt6	GO:0008150
Ggt6	GO:0016020
Ggt6	GO:0016740
Ggt6	GO:0016787
Ggt6	GO:0016746
Ggt6	GO:0006749
Ggt6	GO:0006750
Ggt6	GO:0036374
Ggt6	GO:0102953
Ggt6	GO:0103068
Ggt6	
Dnm1	GO:0003924
Dnm1	GO:0005525
Dnm1	GO:0005515
Dnm1	GO:0045202
Dnm1	GO:0044877
Dnm1	GO:0005737
Dnm1	GO:0005886
Dnm1	GO:0016787
Dnm1	GO:0000166
Dnm1	GO:0005794
Dnm1	GO:0032991
Dnm1	GO:0005856
Dnm1	GO:0098978
Dnm1	GO:0005874
Dnm1	GO:0016020
Dnm1	GO:0007032
Dnm1	GO:0042802
Dnm1	GO:0006897
Dnm1	GO:0008017
Dnm1	GO:0008022
Dnm1	GO:0001917
Dnm1	GO:0008021
Dnm1	GO:0043209
Dnm1	GO:0048488
Dnm1	GO:0017124
Dnm1	GO:0006898
Dnm1	GO:0050804
Dnm1	GO:1901998
Dnm1	GO:0098684
Dnm1	GO:0043196
Dnm1	GO:0050998
Dnm1	GO:0019901
Dnm1	GO:0120283
Dnm1	GO:0031623
Dnm1	GO:0098835
Dnm1	GO:0002031
Dnm1	GO:1900242
Dnm1	GO:0030117
Dnm1	GO:0031749
Dnm1	GO:0016185
Dnm1	GO:1900244
Dnm1	GO:1903423
Dnm1	
Gm56065	
Gm26457	GO:0006396
Gm26457	GO:0005730
Gm26457	
Snora41	GO:0006396
Snora41	GO:0005730
Snora41	GO:0003674
Snora41	GO:0008150
Snora41	GO:0005575
Gpr1	GO:0007186
Gpr1	GO:0016021
Gpr1	GO:0004930
Gpr1	GO:0005654
Gpr1	GO:0016020
Gpr1	GO:0005886
Gpr1	GO:0043231
Gpr1	GO:0007165
Gpr1	GO:0043005
Gpr1	GO:0042277
Gpr1	GO:0042923
Gpr1	GO:0007218
Gpr1	GO:0042593
Gpr1	GO:0097003
Gpr1	GO:0097004
Gpr1	
Tns3	GO:0005515
Tns3	GO:0016791
Tns3	GO:0016311
Tns3	GO:0046872
Tns3	GO:0005925
Tns3	GO:0070161
Tns3	GO:0005829
Tns3	
Tns3	GO:0008284
Tns3	GO:0008283
Tns3	GO:0035022
Tns3	GO:0045453
Tns3	GO:0035024
Tns3	GO:0071800
Tns3	GO:0002102
Tns3	GO:0048286
Tns3	GO:0043542
Tns3	GO:0005091
Tns3	GO:1905099
Gm11240	
Gm56066	
Gm11487	GO:0003674
Gm11487	GO:0008150
Gm11487	GO:0005575
Platr12	GO:0005634
Ino80d	GO:0003674
Ino80d	GO:0051726
Ino80d	GO:0005634
Ino80d	GO:0006281
Ino80d	GO:0006974
Ino80d	GO:0045893
Ino80d	GO:0006310
Ino80d	GO:0006338
Ino80d	GO:0006275
Ino80d	GO:0033044
Ino80d	GO:0060382
Ino80d	GO:0031011
Ino80d	GO:0000723
Ino80d	GO:0006282
Ino80d	GO:0045739
Ino80d	GO:0045995
Ino80d	GO:1904507
Ino80d	
Gm44986	
Gm11486	
Gm11485	
Gm11488	
Lsm14a	GO:0017148
Lsm14a	GO:0005829
Lsm14a	GO:0005737
Lsm14a	GO:0000932
Lsm14a	GO:0003729
Lsm14a	GO:1990904
Lsm14a	GO:0005856
Lsm14a	GO:0006417
Lsm14a	GO:0005819
Lsm14a	GO:0003725
Lsm14a	GO:0051607
Lsm14a	GO:0003690
Lsm14a	GO:0090307
Lsm14a	GO:0010494
Lsm14a	GO:0072686
Lsm14a	GO:0033962
Lsm14a	GO:0036464
Lsm14a	GO:0060340
Lsm14a	GO:0003727
Lsm14a	GO:0039529
Lsm14a	GO:0034063
Lsm14a	GO:1990124
Lsm14a	
Gm56161	GO:0003735
Gm56161	GO:0005840
Zkscan16	GO:0006355
Zkscan16	GO:0005634
Zkscan16	GO:0003677
Zkscan16	GO:0046872
Zkscan16	GO:0000978
Zkscan16	GO:0006357
Zkscan16	GO:0000981
Ptgr1	GO:0005737
Ptgr1	GO:0016491
Ptgr1	GO:0016628
Ptgr1	GO:0032440
Ptgr1	GO:0047522
Ptgr1	GO:0006629
Ptgr1	GO:0006631
Ptgr1	GO:0006693
Ptgr1	GO:0036132
Ptgr1	GO:0035798
Ptgr1	GO:0036185
Ptgr1	GO:0097257
Ptgr1	GO:0036102
Ptgr1	GO:0097327
Ptgr1	GO:2001302
Dnajc25	GO:0006457
Dnajc25	GO:0016020
Dnajc25	GO:0005789
Gm44567	
Gm6433	
Gm12774	
Gm37759	
Gm12764	GO:0003674
Gm12764	GO:0008150
Gm12764	GO:0005575
Mroh3	
Mroh3	GO:0003674
Mroh3	GO:0008150
Mroh3	GO:0005737
Gm43708	
2310043P16Rik	
Gm43556	
Gm43557	
Gm12766	GO:0003674
Gm12766	GO:0008150
Gm12766	GO:0005575
Gm24131	GO:0000244
Gm24131	GO:0000353
Gm24131	GO:0046540
Gm24131	GO:0030621
Gm24131	GO:0005688
Gm16036	GO:0003674
Gm16036	GO:0008150
Gm16036	GO:0005575
Gm12780	
Gm12784	GO:0003674
Gm12784	GO:0008150
Gm12784	GO:0005575
Gng10	GO:0007186
Gng10	GO:0031681
Gng10	GO:0005834
Gng10	GO:0016020
Gng10	GO:0005886
Gng10	GO:0007165
Gng10	
Gm26970	
Foxk1	GO:0005515
Foxk1	GO:0006355
Foxk1	GO:0003700
Foxk1	GO:0043565
Foxk1	GO:0005634
Foxk1	GO:0010906
Foxk1	GO:0006357
Foxk1	GO:0005737
Foxk1	GO:0000976
Foxk1	GO:0003677
Foxk1	GO:0000978
Foxk1	GO:0000122
Foxk1	GO:0000981
Foxk1	GO:0045893
Foxk1	GO:0030154
Foxk1	GO:0045892
Foxk1	GO:1990837
Foxk1	GO:0001678
Foxk1	GO:0071889
Foxk1	GO:0001227
Foxk1	GO:0007517
Foxk1	GO:0000977
Foxk1	GO:0042594
Foxk1	GO:0010507
Foxk1	GO:0061621
Gm44837	
Kctd15	GO:0005515
Kctd15	GO:0051260
Kctd15	GO:0003674
Kctd15	GO:0008150
Kctd15	GO:0005634
Kctd15	GO:0042802
Kctd15	
Gm12593	
Gm21411	GO:0006355
Gm21411	GO:0046872
Gm20760	
Mybbp1a	GO:0003677
Mybbp1a	GO:0006355
Mybbp1a	GO:0005730
Mybbp1a	GO:0008134
Mybbp1a	GO:0005634
Mybbp1a	GO:0043565
Mybbp1a	GO:0005515
Mybbp1a	GO:0022904
Mybbp1a	GO:0005737
Mybbp1a	GO:0043231
Mybbp1a	GO:0008270
Mybbp1a	GO:0042254
Mybbp1a	GO:0048511
Mybbp1a	GO:0045892
Mybbp1a	GO:0006338
Mybbp1a	GO:0003714
Mybbp1a	GO:0042149
Mybbp1a	GO:0032922
Mybbp1a	GO:0072332
Mybbp1a	GO:0045945
Mybbp1a	GO:0035066
Mybbp1a	GO:0045943
Mybbp1a	GO:0045944
Mybbp1a	GO:0110016
Mybbp1a	GO:0070888
Mybbp1a	GO:1903450
Mybbp1a	GO:2000210
Mybbp1a	GO:0042564
Mybbp1a	
Gm13140	
Gm26568	
Gm13149	
Zfp989	GO:0006355
Zfp989	GO:0046872
Zfp989	GO:0000978
Zfp989	GO:0006357
Zfp989	GO:0005634
Zfp989	GO:0000981
Zfp989	
A430034D21Rik	GO:0003674
A430034D21Rik	GO:0008150
A430034D21Rik	GO:0005575
Gm37552	
Gm26781	
Ap5z1	
Ap5z1	GO:0044599
Ap5z1	GO:0003674
Ap5z1	GO:0005634
Ap5z1	GO:0016607
Ap5z1	GO:0005737
Ap5z1	GO:0005654
Ap5z1	GO:0015031
Ap5z1	GO:0006281
Ap5z1	GO:0006974
Ap5z1	GO:0016197
Ap5z1	GO:0000724
Ap5z1	GO:0016192
Ap5z1	GO:0005770
Gpr25	GO:0007186
Gpr25	GO:0016021
Gpr25	GO:0004930
Gpr25	GO:0016020
Gpr25	GO:0005886
Gpr25	GO:0007165
Rex2	GO:0006355
Rex2	GO:0005634
Rex2	GO:0046872
Rex2	GO:0000978
Rex2	GO:0006357
Rex2	GO:0000981
Rex2	
Kif21b	GO:0005524
Kif21b	GO:0005515
Kif21b	GO:0008017
Kif21b	GO:0003777
Kif21b	GO:0007018
Kif21b	GO:0000166
Kif21b	GO:0005856
Kif21b	GO:0003774
Kif21b	
Gm13153	
4933438K21Rik	GO:0009267
Gm13160	
Gm13142	
Gm13162	
Vmn2r-ps18	
Zfp991	GO:0006355
Zfp991	GO:0046872
Zfp991	GO:0000978
Zfp991	GO:0006357
Zfp991	GO:0005634
Zfp991	GO:0000981
Gm12756	GO:0003674
Gm12756	GO:0008150
Gm12756	GO:0005575
Xntrpc	GO:0003674
Xntrpc	GO:0008150
Xntrpc	GO:0005575
Xntrpc	GO:0005634
Xntrpc	GO:0005886
Xntrpc	GO:0110165
Xntrpc	GO:0003684
Xntrpc	GO:0051480
Xntrpc	GO:0070588
Xntrpc	GO:0000012
Xntrpc	GO:0015279
Xntrpc	GO:0070679
Xntrpc	GO:0007338
Xntrpc	GO:0034703
